Time,Protocol,RNTI,Info
55.324035,MAC-LTE,500,"UL-SCH: (SFN=981 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
55.452311,MAC-LTE,206,"UL-SCH: (SFN=551 , SF=2) UEId=0   (Long BSR) (3:96 bytes) (Padding:remainder) "
55.79868,MAC-LTE,506,"UL-SCH: (SFN=639 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
56.110281,MAC-LTE,500,"UL-SCH: (SFN=954 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
56.151683,MAC-LTE,209,"UL-SCH: (SFN=215 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
56.238327,MAC-LTE,503,"UL-SCH: (SFN=528 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
56.262027,MAC-LTE,100,"UL-SCH: (SFN=86  , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
56.357287,MAC-LTE,215,"UL-SCH: (SFN=363 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
56.52239,MAC-LTE,200,"UL-SCH: (SFN=916 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) "
56.663861,MAC-LTE,500,"UL-SCH: (SFN=454 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
56.683555,MAC-LTE,200,"UL-SCH: (SFN=224 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
56.783886,MAC-LTE,200,"UL-SCH: (SFN=804 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
56.907413,MAC-LTE,100,"UL-SCH: (SFN=353 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
57.311713,MAC-LTE,500,"UL-SCH: (SFN=255 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
57.549914,MAC-LTE,206,"UL-SCH: (SFN=588 , SF=7) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
57.711579,MAC-LTE,212,"UL-SCH: (SFN=384 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
57.793343,MAC-LTE,100,"UL-SCH: (SFN=955 , SF=3) UEId=0   (Short BSR) (3:96 bytes) (Padding:remainder) "
58.030694,MAC-LTE,400,"UL-SCH: (SFN=684 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
58.050725,MAC-LTE,200,"UL-SCH: (SFN=953 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
58.208078,MAC-LTE,506,"UL-SCH: (SFN=565 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
58.670094,RLC-LTE,209, [UL] [AM] SRB:2  [CONTROL]  ACK_SN=3   
59.084223,MAC-LTE,506,"UL-SCH: (SFN=305 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
59.123262,MAC-LTE,215,"UL-SCH: (SFN=745 , SF=3) UEId=0   (Short BSR) (3:140 bytes) (Padding:remainder) "
59.499506,MAC-LTE,203,"UL-SCH: (SFN=268 , SF=4) UEId=0   (Short BSR) (3:165 bytes) (Padding:remainder) "
59.702764,MAC-LTE,215,"UL-SCH: (SFN=974 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) "
59.86311,MAC-LTE,506,"UL-SCH: (SFN=124 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
60.290406,MAC-LTE,500,"UL-SCH: (SFN=582 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
60.357211,MAC-LTE,506,"UL-SCH: (SFN=762 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
60.36005,MAC-LTE,450,"UL-SCH: (SFN=938 , SF=6) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
60.489484,MAC-LTE,450,"UL-SCH: (SFN=696 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
60.635336,MAC-LTE,500,"UL-SCH: (SFN=963 , SF=5) UEId=0   (Long BSR) (3:140 bytes) (Padding:remainder) "
60.857176,MAC-LTE,100,"UL-SCH: (SFN=62  , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
60.884485,MAC-LTE,212,"UL-SCH: (SFN=616 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
61.566456,MAC-LTE,209,"UL-SCH: (SFN=123 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
61.664477,MAC-LTE,506,"UL-SCH: (SFN=455 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
61.677471,MAC-LTE,500,"UL-SCH: (SFN=866 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
61.968996,MAC-LTE,206,"UL-SCH: (SFN=44  , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
62.319503,MAC-LTE,450,"UL-SCH: (SFN=656 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
62.352976,PDCP-LTE,215, [UL] [AM] SRB:1  [DATA] (P) sn=1   
62.393642,MAC-LTE,506,"UL-SCH: (SFN=540 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
62.966968,MAC-LTE,212,"UL-SCH: (SFN=842 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) "
63.151279,MAC-LTE,203,"UL-SCH: (SFN=825 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
63.249591,MAC-LTE,400,"UL-SCH: (SFN=697 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
63.506466,MAC-LTE,500,"UL-SCH: (SFN=634 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
63.805716,MAC-LTE,212,"UL-SCH: (SFN=131 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
63.821125,MAC-LTE,450,"UL-SCH: (SFN=797 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
64.027749,MAC-LTE,400,"UL-SCH: (SFN=999 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
64.174478,MAC-LTE,500,"UL-SCH: (SFN=138 , SF=2) UEId=0   (Short BSR) (Padding:remainder) "
64.19081,MAC-LTE,203,"UL-SCH: (SFN=67  , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
64.451954,MAC-LTE,215,"UL-SCH: (SFN=396 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
65.586347,MAC-LTE,200,"UL-SCH: (SFN=750 , SF=4) UEId=0   (Short BSR) (3:74 bytes) (Padding:remainder) "
65.586797,PDCP-LTE,500, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=1   
66.740964,MAC-LTE,450,"UL-SCH: (SFN=136 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
66.89608,MAC-LTE,506,"UL-SCH: (SFN=860 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
67.193944,MAC-LTE,100,"UL-SCH: (SFN=550 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
67.299436,MAC-LTE,506,"UL-SCH: (SFN=989 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
67.544352,MAC-LTE,503,"UL-SCH: (SFN=585 , SF=9) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
67.663765,MAC-LTE,215,"UL-SCH: (SFN=650 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) "
67.759194,MAC-LTE,506,"UL-SCH: (SFN=63  , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
67.798335,MAC-LTE,203,"UL-SCH: (SFN=156 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
68.299253,MAC-LTE,100,"UL-SCH: (SFN=765 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
68.45524,MAC-LTE,212,"UL-SCH: (SFN=332 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
69.050338,MAC-LTE,203,"UL-SCH: (SFN=652 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
69.064833,MAC-LTE,400,"UL-SCH: (SFN=797 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) "
69.271501,MAC-LTE,500,"UL-SCH: (SFN=366 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
70.472464,MAC-LTE,212,"UL-SCH: (SFN=47  , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
70.50728,MAC-LTE,206,"UL-SCH: (SFN=836 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) "
70.853971,MAC-LTE,215,"UL-SCH: (SFN=188 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
71.055256,MAC-LTE,203,"UL-SCH: (SFN=985 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
71.070914,MAC-LTE,209,"UL-SCH: (SFN=459 , SF=6) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
72.352817,MAC-LTE,203,"UL-SCH: (SFN=673 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
73.277379,MAC-LTE,503,"UL-SCH: (SFN=932 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
73.546458,MAC-LTE,200,"UL-SCH: (SFN=612 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
73.65437,MAC-LTE,506,"UL-SCH: (SFN=135 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
74.225953,MAC-LTE,500,"UL-SCH: (SFN=628 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
74.425185,MAC-LTE,450,"UL-SCH: (SFN=574 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
74.728599,MAC-LTE,100,"UL-SCH: (SFN=525 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
74.779262,MAC-LTE,100,"UL-SCH: (SFN=295 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
74.961998,MAC-LTE,212,"UL-SCH: (SFN=221 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
75.383497,MAC-LTE,506,"UL-SCH: (SFN=318 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
75.675597,MAC-LTE,500,"UL-SCH: (SFN=224 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
76.280849,MAC-LTE,100,"UL-SCH: (SFN=312 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
76.512255,MAC-LTE,506,"UL-SCH: (SFN=88  , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) "
76.541864,MAC-LTE,506,"UL-SCH: (SFN=268 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
76.723627,MAC-LTE,400,"UL-SCH: (SFN=32  , SF=9) UEId=0   (Long BSR) (3:211 bytes) "
77.098682,MAC-LTE,212,"UL-SCH: (SFN=1000, SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
77.371046,MAC-LTE,400,"UL-SCH: (SFN=809 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
77.406127,MAC-LTE,209,"UL-SCH: (SFN=158 , SF=2) UEId=0   (Long BSR) (3:128 bytes) (Padding:remainder) "
77.551333,MAC-LTE,100,"UL-SCH: (SFN=50  , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
77.651984,MAC-LTE,203,"UL-SCH: (SFN=254 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
78.573458,MAC-LTE,212,"UL-SCH: (SFN=990 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
78.685375,MAC-LTE,203,"UL-SCH: (SFN=852 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
78.752077,MAC-LTE,400,"UL-SCH: (SFN=83  , SF=6) UEId=0   (Long BSR) (Padding:remainder) "
78.971563,MAC-LTE,206,"UL-SCH: (SFN=111 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
79.628894,MAC-LTE,200,"UL-SCH: (SFN=636 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
80.069047,MAC-LTE,206,"UL-SCH: (SFN=61  , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
80.174311,MAC-LTE,209,"UL-SCH: (SFN=805 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
80.335219,MAC-LTE,500,"UL-SCH: (SFN=833 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
80.441375,LTE RRC UL_CCCH,209,RRCConnectionRequest
80.605775,MAC-LTE,500,"UL-SCH: (SFN=124 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
80.691731,MAC-LTE,500,"UL-SCH: (SFN=52  , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
80.783047,MAC-LTE,203,"UL-SCH: (SFN=276 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
81.25042,MAC-LTE,400,"UL-SCH: (SFN=921 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
81.431169,MAC-LTE,506,"UL-SCH: (SFN=480 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
81.774629,MAC-LTE,400,"UL-SCH: (SFN=600 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) "
81.81708,MAC-LTE,100,"UL-SCH: (SFN=471 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
82.125814,MAC-LTE,215,"UL-SCH: (SFN=873 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
82.130729,MAC-LTE,200,"UL-SCH: (SFN=945 , SF=3) UEId=0   (Long BSR) (3:206 bytes) (Padding:remainder) "
82.340807,MAC-LTE,209,"UL-SCH: (SFN=678 , SF=7) UEId=0   (Long BSR) (3:128 bytes) (Padding:remainder) "
82.588931,PDCP-LTE,206, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=1   
82.886535,MAC-LTE,209,"UL-SCH: (SFN=923 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
82.998704,MAC-LTE,212,"UL-SCH: (SFN=788 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
83.308893,MAC-LTE,200,"UL-SCH: (SFN=111 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
83.790942,MAC-LTE,500,"UL-SCH: (SFN=515 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
83.982664,MAC-LTE,506,"UL-SCH: (SFN=960 , SF=7) UEId=0   (Short BSR) (3:82 bytes) (Padding:remainder) "
84.002063,MAC-LTE,503,"UL-SCH: (SFN=655 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
84.400975,MAC-LTE,450,"UL-SCH: (SFN=10  , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
85.229928,MAC-LTE,503,"UL-SCH: (SFN=451 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) "
85.806329,MAC-LTE,206,"UL-SCH: (SFN=901 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
85.854408,MAC-LTE,206,"UL-SCH: (SFN=576 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
86.355709,MAC-LTE,400,"UL-SCH: (SFN=207 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
86.695122,MAC-LTE,206,"UL-SCH: (SFN=685 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
87.091692,MAC-LTE,206,"UL-SCH: (SFN=803 , SF=0) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
87.538686,MAC-LTE,209,"UL-SCH: (SFN=231 , SF=6) UEId=0   (Short BSR) (3:69 bytes) (Padding:remainder) "
87.699594,MAC-LTE,206,"UL-SCH: (SFN=29  , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
87.738859,MAC-LTE,215,"UL-SCH: (SFN=116 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
88.121888,MAC-LTE,215,"UL-SCH: (SFN=161 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) "
88.204859,MAC-LTE,503,"UL-SCH: (SFN=683 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) "
88.27541,MAC-LTE,215,"UL-SCH: (SFN=133 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) "
88.998952,MAC-LTE,200,"UL-SCH: (SFN=54  , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
89.051876,MAC-LTE,215,"UL-SCH: (SFN=684 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
89.136288,MAC-LTE,500,"UL-SCH: (SFN=549 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
89.223899,MAC-LTE,215,"UL-SCH: (SFN=762 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
89.48363,MAC-LTE,400,"UL-SCH: (SFN=613 , SF=0) UEId=0   (Short BSR) (3:80 bytes) (Padding:remainder) "
90.124228,MAC-LTE,503,"UL-SCH: (SFN=728 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
90.399589,MAC-LTE,506,"UL-SCH: (SFN=881 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
90.463143,MAC-LTE,500,"UL-SCH: (SFN=172 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
90.656612,MAC-LTE,200,"UL-SCH: (SFN=264 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
90.679325,MAC-LTE,212,"UL-SCH: (SFN=712 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
90.895956,MAC-LTE,200,"UL-SCH: (SFN=826 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
90.933093,MAC-LTE,209,"UL-SCH: (SFN=536 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
91.543478,MAC-LTE,203,"UL-SCH: (SFN=646 , SF=2) UEId=0   (Long BSR) (3:143 bytes) (Padding:remainder) "
91.579923,MAC-LTE,506,"UL-SCH: (SFN=530 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
91.830441,PDCP-LTE,400, [UL] [AM] SRB:1  [DATA] (P) sn=1   
92.000533,MAC-LTE,400,"UL-SCH: (SFN=834 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
92.253977,MAC-LTE,209,"UL-SCH: (SFN=772 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
92.334631,MAC-LTE,203,"UL-SCH: (SFN=980 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
92.416917,MAC-LTE,215,"UL-SCH: (SFN=695 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
92.594832,MAC-LTE,400,"UL-SCH: (SFN=330 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
92.945976,MAC-LTE,450,"UL-SCH: (SFN=794 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) "
93.423216,MAC-LTE,203,"UL-SCH: (SFN=461 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
93.586126,MAC-LTE,506,"UL-SCH: (SFN=583 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
93.594683,MAC-LTE,400,"UL-SCH: (SFN=146 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
93.931627,MAC-LTE,506,"UL-SCH: (SFN=793 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
94.066942,MAC-LTE,506,"UL-SCH: (SFN=348 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
94.187799,MAC-LTE,212,"UL-SCH: (SFN=695 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
94.336781,MAC-LTE,450,"UL-SCH: (SFN=458 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
94.425841,MAC-LTE,212,"UL-SCH: (SFN=242 , SF=9) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
94.496648,MAC-LTE,500,"UL-SCH: (SFN=902 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
94.511015,MAC-LTE,400,"UL-SCH: (SFN=35  , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
94.92186,RLC-LTE,212, [UL] [AM] SRB:2  [CONTROL]  ACK_SN=2   
95.475601,MAC-LTE,100,"UL-SCH: (SFN=95  , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
95.770868,MAC-LTE,506,"UL-SCH: (SFN=604 , SF=7) UEId=0   (Short BSR) (Padding:remainder) "
96.121557,PDCP-LTE,209, [UL] [AM] SRB:1  [DATA] (P) sn=4   
96.485729,MAC-LTE,400,"UL-SCH: (SFN=882 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
96.915659,MAC-LTE,500,"UL-SCH: (SFN=31  , SF=0) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
96.920138,MAC-LTE,215,"UL-SCH: (SFN=98  , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
97.269282,MAC-LTE,203,"UL-SCH: (SFN=572 , SF=7) UEId=0   (Short BSR) (3:128 bytes) (Padding:remainder) "
97.48591,MAC-LTE,203,"UL-SCH: (SFN=873 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
97.685843,MAC-LTE,212,"UL-SCH: (SFN=765 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
97.690902,MAC-LTE,212,"UL-SCH: (SFN=483 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
97.878232,MAC-LTE,506,"UL-SCH: (SFN=97  , SF=1) UEId=0   (Long BSR) (3:66 bytes) (Padding:remainder) "
97.891211,MAC-LTE,500,"UL-SCH: (SFN=81  , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
97.947413,MAC-LTE,200,"UL-SCH: (SFN=67  , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
98.123069,MAC-LTE,206,"UL-SCH: (SFN=737 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
98.250738,MAC-LTE,503,"UL-SCH: (SFN=204 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
98.503028,MAC-LTE,450,"UL-SCH: (SFN=209 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
99.004957,MAC-LTE,209,"UL-SCH: (SFN=544 , SF=3) UEId=0   (Short BSR) (3:96 bytes) (Padding:remainder) "
99.228208,MAC-LTE,209,"UL-SCH: (SFN=480 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
99.232293,MAC-LTE,503,"UL-SCH: (SFN=351 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
99.323502,MAC-LTE,400,"UL-SCH: (SFN=580 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
99.889727,MAC-LTE,200,"UL-SCH: (SFN=298 , SF=9) UEId=0   (Long BSR) (3:66 bytes) (Padding:remainder) "
100.025212,MAC-LTE,506,"UL-SCH: (SFN=302 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
100.191923,MAC-LTE,100,"UL-SCH: (SFN=770 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
100.208106,MAC-LTE,215,"UL-SCH: (SFN=814 , SF=7) UEId=0   (Short BSR) (3:71 bytes) (Padding:remainder) "
100.375171,MAC-LTE,215,"UL-SCH: (SFN=949 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
100.615114,MAC-LTE,206,"UL-SCH: (SFN=316 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
100.671218,MAC-LTE,400,"UL-SCH: (SFN=589 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
101.227505,MAC-LTE,212,"UL-SCH: (SFN=134 , SF=1) UEId=0   (Short BSR) (3:82 bytes) (Padding:remainder) "
101.44655,MAC-LTE,209,"UL-SCH: (SFN=467 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
